frame_id,track_id,x,y,z
4,41,-9.035718068405416,6.528297982156984,-1.9486615934566465
4,42,-13.222992207584353,3.489174462393515,-1.910647955828908
4,45,-14.123333613077799,-0.08891665935516357,-1.8807500004768372
4,46,-10.173083225886028,4.8865833679835005,-1.8868333101272583
4,47,-14.390000104904175,3.0081666707992554,-1.9087499976158142
4,48,9.378208478291828,4.976500014464061,-1.728874996304512
4,49,-9.896999955177307,1.7474999725818634,-1.840000013510386
4,50,11.036250352859497,6.3744999170303345,-1.7627499997615814
5,2,18.3122580282598,8.456632377091777,-0.8271895908064891
5,4,-9.454557464142232,4.000804428615551,-1.8789591191200434
5,6,-14.569184530579157,8.995530501712533,-1.3477459694414151
5,7,16.546010976674953,-1.584479998985966,-1.5184264046169211
5,16,11.231932905291096,4.592587419837581,-1.669716639069571
5,20,8.452272670459822,8.12294265077319,-1.8298777396100019
5,24,-17.87312282826192,8.735015520468782,-1.4515684440976506
5,28,14.151091932803427,3.9937227608337875,-1.6197104453796074
5,29,-12.082336403433949,4.09195728949599,-1.9168234961797248
5,32,25.30220332708053,8.098849132257568,-1.440014602408237
5,37,-4.89937043550697,7.918207065079449,-1.9849460908347663
5,38,6.92382148393305,8.57967565840122,-1.8606412789865538
5,41,-8.400056187738434,6.693246836788208,-1.9595364610906558
5,43,-9.30763399229019,6.0941628989541705,-1.94808209419164
5,46,-10.272881303495378,4.978210421460403,-1.9143133343777268
5,49,-10.975306015140193,1.3523732185262056,-1.882602133683881
5,51,0.7100000381469727,-0.008000055948893525,-0.5415000319480896
5,52,-8.370500087738037,9.147749662399292,-1.2898749858140945
5,53,9.831500212351482,-9.642249822616577,0.5104999989271164
5,54,6.088333368301392,7.4039998849233,-1.8203333218892417
5,55,13.539250135421753,4.482249915599823,-1.643916686375936
5,56,16.8774995803833,-5.440500020980835,-1.4609999656677246
5,57,17.719749927520752,1.2377500161528587,-1.546750009059906
5,58,-18.73249912261963,-9.202000141143799,-1.649999976158142
5,59,12.682000160217285,6.916249752044678,-1.7537499964237213
6,2,16.763351030462143,8.539816388826072,-0.8252661630942029
6,4,-9.686637707384167,3.6407849832592825,-1.8792427133895084
6,6,-15.471211915293754,8.955294511640684,-1.370903192675567
6,7,16.835434402557603,-1.7783797692190775,-1.503661747270606
6,20,7.941283115554207,8.602451033555992,-1.8578631305939783
6,24,-19.195504134088555,8.54737352599759,-1.482484196217261
6,25,9.321273044011637,6.752410554800556,-1.749676375015956
6,29,-11.672803373992748,3.682664996235457,-1.9149414272682153
6,32,23.855834289104106,8.347707048891515,-1.4402741651113125
6,33,17.710176063919334,-0.0016797692743040216,-1.5430805428695253
6,39,-13.621589187911555,3.3708170612264885,-1.961979605077387
6,44,-15.038868455437406,1.528075090069661,-1.9484181640564886
6,46,-10.719732286946469,3.8402188497852467,-1.9044295718329936
6,48,9.607623947721272,4.147080937313588,-1.6598151694948593
6,49,-11.265717611008213,1.1386608157451326,-1.895671654689343
6,50,10.552996236295465,6.729617725458881,-1.7582120430234383
6,51,0.4963390312213424,-0.016292781650041662,-0.5741833143557414
6,52,-9.6588083734052,9.150189237557406,-1.3275583883659365
6,54,6.241018099763927,8.638324196389414,-1.8728542992124397
6,58,-18.087613898100127,-9.186877706003212,-1.635853499014281
6,60,-10.365833282470703,0.2363333304723103,-1.8953333298365274
6,61,7.266125023365021,6.332249999046326,-1.7553333391745887
6,62,5.351374983787537,8.718250215053558,-1.8811250030994415
6,63,-16.18125033378601,-1.2390000447630882,-1.8994999825954437
6,64,-14.540749788284302,1.8199999779462814,-1.9492499828338623
6,65,18.902000427246094,-5.321000099182129,-1.4419999718666077
6,66,-16.94849967956543,8.254499912261963,-1.5414999723434448
6,67,11.57325005531311,8.478500127792358,-1.842500001192093
6,68,19.210500717163086,-8.769500255584717,-1.3675000071525574
7,1,-10.929790735392288,9.139780745504172,-1.3173097285352258
7,2,15.49634791089033,8.483938306274545,-0.8287095848538314
7,4,-10.11545662092921,3.212931129463061,-1.871335200789931
7,6,-16.35653371683984,8.941582790871447,-1.3740996447544935
7,12,-17.11457650157703,-2.273613125607615,-1.8697539515162784
7,25,9.305278341579944,7.4081030044605285,-1.7891020781499418
7,32,22.626723223728273,8.41085673332509,-1.4866297163450133
7,37,-4.326087362095988,8.462381488655911,-1.9765055756614882
7,39,-13.969111385684162,3.8770440953088916,-1.964795703480906
7,42,-11.558627488394203,1.9990814197679045,-1.8944941155378765
7,43,-9.625421257382467,6.51868714163983,-1.9570432380910183
7,50,10.586713023483385,7.4847923744910565,-1.803121560324678
7,51,0.26054139606349824,-0.20931786683551043,-0.5733985803932052
7,58,-18.548973862459388,-9.199131252212673,-1.683758401174157
7,59,11.89585673169714,7.189024100714775,-1.7752022977216286
7,60,-10.258271038270706,1.4618767446117993,-1.8821218041323189
7,61,7.1343185783595,6.6369366538518815,-1.7758864468323512
7,66,-17.770949130753433,8.310598277975908,-1.3436927003127548
7,68,19.241231734667796,-9.097309095809543,-1.3757927716214269
7,69,7.234000086784363,-9.597166697184246,0.4724999964237213
7,70,15.798749923706055,4.249500036239624,-1.634249985218048
7,71,-2.574699975953748,8.4789000193278,-1.9439999461174011
7,72,-16.60749912261963,2.769499957561493,-1.9474999904632568
7,73,-4.623708268006643,8.941291610399883,-1.9708333313465118
7,74,11.489833037058514,6.701500097910563,-1.7533333102862039
8,0,-0.5240053007936127,-0.029775994028086214,-0.7141131200685193
8,1,-11.618999383560869,9.132979558335725,-1.3120325683590237
8,2,14.223740040009561,8.53617142725402,-0.836670660543336
8,6,-17.44055478971487,8.923334624221347,-1.381142242073005
8,7,17.570586285819413,-1.8652739320110792,-1.5339993216296526
8,12,-17.24509206922536,-2.2849895108654135,-1.8873158948562407
8,15,-9.005678850482166,5.153396719081996,-1.917638255118797
8,16,11.431576801186953,3.943558185912182,-1.6654489601809543
8,29,-11.06603536829527,4.27898436154968,-1.9022798568807178
8,30,10.671827536310564,2.506334319054967,-1.632669137378077
8,31,8.955809906890519,6.098268299298815,-1.7388175340872776
8,32,21.312345251446956,8.341939572934791,-1.4880707029173004
8,33,16.46033789907236,0.8752533671362233,-1.6014552241993207
8,38,7.645381682742993,7.276373805511129,-1.8094045539697334
8,42,-10.967058965847883,1.3780921599608447,-1.8784663581843457
8,43,-9.788945229732724,5.9115472429143505,-1.921234376566118
8,45,-14.756888535942624,0.10609369121597259,-1.9273630375089554
8,58,-19.149227407572372,-9.227906409045914,-1.7217816083703283
8,64,-15.734321355630968,1.0363320084611258,-1.93340833153367
8,69,5.972033420927288,-9.551150032432801,0.4178651969885315
8,71,-2.1497435898617074,8.83314811199172,-1.9371706631228958
8,75,-8.568625032901764,5.297250002622604,-1.8954999893903732
8,76,10.181874990463257,2.09400000423193,-1.6441249996423721
8,77,7.3064998388290405,5.9287499487400055,-1.7493750303983688
8,78,2.866333305835724,9.4785000483195,-1.9198333223660786
8,79,1.3633749942916136,8.91237485408783,-1.9093749970197678
8,80,-12.062499761581421,3.687000036239624,-1.8794166247049966
8,81,14.821750164031982,0.6032499969005585,-1.6252500116825104
9,0,-0.4616757152431335,-0.015935120041679022,-0.6101483804193784
9,2,12.866291655680056,8.293464049779153,-0.8384617281335545
9,4,-10.809074370423046,1.9801803890537217,-1.8710835133837453
9,6,-18.711258852338165,8.846111974174605,-1.4013062866748696
9,16,11.435163385121985,3.72456342838077,-1.6554422647031566
9,20,6.851277421454222,8.937923850919235,-1.8762284336143211
9,25,8.55518926777152,7.649534523026419,-1.8031292028011745
9,27,-10.124211351549297,3.421021072949599,-1.8517770525713164
9,32,20.089976609783484,8.314573668389986,-1.4120461941168905
9,39,-14.282508111875053,3.4696682876121994,-1.9400821166075317
9,41,-7.122743388241737,7.754275186165288,-1.94366201968575
9,43,-9.37713125735985,6.34008930495368,-1.916424110362999
9,56,18.04457140214722,-5.54519220912152,-1.4829355323163804
9,60,-9.612834011375654,3.123953542397866,-1.8550643747867936
9,62,6.398020932512744,8.426209187159175,-1.8640851238999885
9,68,19.765792102103866,-8.91311644259893,-1.4069803134934435
9,69,4.73272754323035,-9.515762154022005,0.40390942103234134
9,74,12.787530720756868,6.272784555113263,-1.728993245161683
9,80,-11.46696421787368,2.503733491996391,-1.8681157370631178
9,82,-8.358200025558471,7.372425019741058,-1.9486250072717666
9,83,-13.592250108718872,9.104000091552734,-1.333166668812434
9,84,29.102999687194824,7.98799991607666,-1.3254999816417694
9,85,22.70449924468994,7.513000011444092,-1.3789999783039093
10,0,-0.09498606681455007,-0.18508443415440473,-0.5626490475218734
10,2,11.617025351659,8.357297970845838,-0.8314538640883047
10,4,-10.763629407033472,0.9973597973950179,-1.8872062719469926
10,6,-19.815730057166665,8.810969887473759,-1.4676028411132502
10,8,-14.235549054999082,-2.7342552518127192,-1.910458054035686
10,14,11.542007517387644,1.4898757055992213,-1.6006342124383788
10,15,-8.920374320535363,4.903316694182852,-1.9048978736105875
10,20,6.473777849078095,9.078513203640476,-1.8696828223146187
10,25,8.57821887253473,8.085454815311634,-1.800328083823265
10,27,-10.234385993087532,3.7654810900221776,-1.887530078954997
10,31,9.470563000295707,5.846368702436411,-1.6847433985893923
10,32,18.798790659485547,8.530861575984195,-1.2868580657006548
10,38,8.208094140091012,6.85117205349003,-1.7515064485745402
10,39,-14.366255297322589,3.1675722549375083,-1.9427915961060704
10,43,-9.160753991346786,6.33424610530244,-1.9181897350598764
10,58,-19.148813784501737,-9.24274031873192,-1.8050362588804933
10,62,6.346429388207463,8.366001605777116,-1.8405832974001262
10,68,19.574134500710183,-8.78389089741841,-1.3933886823993635
10,69,3.4282311627469375,-9.506920146911678,0.39450293102690204
10,78,2.709236679629039,9.380232100082862,-1.8980097586458737
10,80,-11.424333240283296,3.2343271909155327,-1.881834403810902
10,83,-14.88177841457142,9.05668238207865,-1.3530043007304333
10,84,28.247867186205497,8.117757494771615,-1.1050095075749584
10,86,16.58400011062622,-1.0982499718666077,-1.4985000491142273
10,87,16.183499813079834,-4.010999917984009,-1.5195000171661377
10,88,-14.719500064849854,4.148249983787537,-1.965749979019165
10,89,17.330749988555908,3.799749970436096,-1.5552500188350677
11,0,-0.26195681661144754,-0.1595875712335332,-0.5465066145787223
11,2,10.30587869406257,8.284547569339159,-0.823806978411486
11,8,-14.245731959617435,-2.706483507705807,-1.9123442600442158
11,9,-14.15108805049454,-5.397016409249529,-1.8743656655291148
11,15,-8.837691777696689,4.65793038866159,-1.9197287403454768
11,20,6.1042446505267,8.860549983199341,-1.852476378576442
11,27,-10.505104037566525,3.928401157211278,-1.9029867388048982
11,28,13.064899200425788,5.164568552107202,-1.6046685112593804
11,32,17.46787405451206,8.56031421076386,-1.2208621710286327
11,41,-6.034732478622792,7.797789988785358,-1.938677783289301
11,44,-11.957047261017047,2.327964243059121,-1.9388862922418257
11,61,6.909422374947295,6.382741967782286,-1.7233273577466666
11,68,19.073780804075778,-8.870706535386438,-1.3536656486493992
11,69,2.1280461829769757,-9.488934522045666,0.3712746380257616
11,78,2.861920267023695,9.331562721348348,-1.893325324787189
11,83,-15.73633331072377,9.078763816574096,-1.38564327247128
11,84,27.109585537661786,8.213939575657779,-0.9806571265001318
11,90,20.03700065612793,7.896750211715698,-1.339749962091446
11,91,-10.656416694323223,2.5758333144088588,-1.9283749908208847
11,92,-17.37950038909912,8.176000118255615,-1.656999945640564
11,93,4.848583300908406,8.98104163010915,-1.8661666909853616
12,0,-0.5430087380288882,-0.10571983857625068,-0.55365062699779
12,2,8.767739112546385,8.105428072325306,-0.8249184734928711
12,7,17.278870538487528,-1.959682009929554,-1.4949313567728204
12,8,-14.180475922027725,-2.6778024967829683,-1.908768185508274
12,15,-9.343729972687438,4.729491937959179,-1.9313689515912456
12,16,10.570878323147157,3.401593712620661,-1.6055734283740555
12,17,9.987570102242154,1.5511125684808276,-1.5876305218352107
12,20,5.939912117848015,8.679873590324721,-1.8418716211242285
12,23,23.948581602436978,0.7916945772991796,-1.4485161667516722
12,32,16.32773706931005,8.597587102306557,-1.1140474393598265
12,37,-3.1509393087539816,9.099717187293402,-1.9757425151778045
12,43,-8.60329188879771,6.14804742523351,-1.9297690593159496
12,69,0.8529035690827446,-9.48670615082341,0.36075921544051814
12,70,15.314263645311293,4.18462457180663,-1.5741154887517659
12,83,-16.432717333476393,9.017007658458592,-1.4066542911471869
12,84,26.34958264054165,8.278704862805048,-0.9642189157507434
12,90,18.738447922604774,7.8630909131597395,-1.1438939518489122
12,94,5.835249960422516,7.558749973773956,-1.7922499924898148
12,95,16.236833413441975,-2.1860000491142273,-1.4784999787807465
12,96,14.164250135421753,9.592000007629395,-1.8270000219345093
13,0,-0.40292957207739855,-0.09254477197779667,-0.5763736192113527
13,2,7.252051032603791,7.717147281558892,-0.8342295698390572
13,7,16.811683897087345,-1.8911716955573459,-1.5046915900483968
13,8,-14.389709756078318,-2.7536412095764597,-1.9040581618868442
13,15,-9.492755590674651,4.420830671820572,-1.9180255482067323
13,16,9.97774544792285,3.5673746354449745,-1.6129034231608987
13,25,9.011823000407418,9.470138878349335,-1.8031192418218625
13,27,-10.909279680758235,4.645452350655617,-1.9289318465502823
13,28,13.634741171200604,5.286752755936126,-1.6414575935894158
13,32,15.444781257133338,8.44602194801486,-1.0453903404690885
13,39,-14.539082009052596,3.2806456401583244,-1.9650084519095934
13,41,-4.891944066993788,8.629446425941996,-1.9607424428645706
13,43,-8.435964931669709,6.327154849985943,-1.9413647722703684
13,44,-10.609343117946635,2.516124656096408,-1.9132714723597313
13,46,-13.569846909546271,-2.472198947595167,-1.8843444121033728
13,57,17.675534327646943,0.02343197712268652,-1.5375070878269372
13,67,11.54053281726968,7.768458915468018,-1.7788135642399008
13,69,-0.4038878551709428,-9.513014503822488,0.35536576009452425
13,70,14.8674051679964,4.364466892627279,-1.6025920367199995
13,83,-17.575496086817992,8.922636253330138,-1.4470128903931554
13,84,25.29832441391068,8.334027949145211,-1.0294826720664967
13,97,-10.950999975204468,2.8716666201750436,-1.906166692574819
13,98,11.333333174387615,7.115833123524984,-1.752500037352244
13,99,8.339000225067139,7.269000172615051,-1.7674999833106995
13,100,15.546500205993652,-1.6518332958221436,-1.499500036239624
13,101,-16.995166460673012,-9.189250151316326,-1.808916668097178
14,0,-0.03453696854097643,-0.05214808319460071,-0.6074755646237926
14,2,6.140317477013689,7.525168174234064,-1.2499999208362578
14,15,-10.017916355240487,4.32026360471174,-1.9116837068673902
14,16,9.721571061429927,3.501194874757827,-1.6161172902706196
14,27,-11.084320827984822,4.8203922300726365,-1.9398211236688219
14,29,-8.716861848081809,5.598125062068396,-1.9261305334205792
14,31,10.518361751382734,6.4789693161228925,-1.735489343208654
14,32,14.159215908338318,8.39941792255505,-1.0070192133957288
14,37,-3.1038521580533307,8.78437116342309,-1.9670699759681278
14,38,9.331381989244386,6.681711392484037,-1.7352643994564205
14,40,6.692007960718339,8.214701025641075,-1.844684462486967
14,41,-4.409620812523631,8.713182911751423,-1.9705566397455205
14,44,-10.118206424102004,3.1265491148674083,-1.9071803876792774
14,57,17.761048760107997,-0.14540253185859886,-1.5475156532851506
14,60,-8.887054387182198,6.933587204278485,-1.9652263126957306
14,67,11.274773912500622,7.787955071414347,-1.7876723553396054
14,69,-1.6391851069573045,-9.486939048886835,0.3548628060174791
14,70,15.223321065544946,4.195628509697079,-1.6039708401558073
14,83,-18.732759236976595,8.849268089596531,-1.4395629640871108
14,84,24.16675034153698,8.276727327927228,-0.9955387773344496
14,90,16.205041087266768,8.134085963276581,-0.9812484888391205
14,101,-17.092566483353632,-9.216811054725095,-1.8231444314604133
14,102,-12.453999996185303,3.159999966621399,-1.9257500171661377
14,103,-10.22599999109904,1.3216666591664155,-1.9036249766747155
15,0,0.13580354322739369,-0.023669673386643622,-0.6405212649294673
15,7,16.4581426630873,-1.6730962711244615,-1.5327834301461913
15,15,-9.934489343751874,4.4217818867910825,-1.9204418096694131
15,16,9.47822074352498,3.885701593640391,-1.6350737727970683
15,27,-11.28751073539559,4.609745636609256,-1.9326705696029707
15,28,14.294749593116386,5.039660920507533,-1.6324260266419064
15,32,13.165459522656525,8.31645842219573,-0.9804702681475311
15,37,-3.22703701871691,8.61718876929586,-1.961895567882398
15,39,-13.984089675473328,3.542915832094076,-1.9636959224113681
15,44,-9.450638782245782,3.798063211516223,-1.9038268803800935
15,56,18.67792547481556,-5.429670539365657,-1.4664321707742367
15,69,-2.8569680686754295,-9.51735228620153,0.34320844527799305
15,80,-10.110836861822543,5.0634258874137235,-1.9362993705876101
15,83,-19.749810354396907,8.755377635701516,-1.5412590947257605
15,84,22.997471118656613,8.38016824129771,-0.9950370801625277
15,104,-5.654250085353851,8.227624833583832,-1.9627499878406525
15,105,-12.86733341217041,0.5981666843096416,-1.9385000069936116
15,106,28.113999366760254,8.060750007629395,-1.1805000007152557
16,0,-0.0342913578271406,-0.007365307281562381,-0.6684914455577713
16,15,-10.328082691885268,4.064448130599885,-1.9158013069938176
16,16,9.678072064101924,4.102706261906549,-1.6485232590499437
16,29,-8.557065750933583,5.2656005678045155,-1.9240423097718033
16,30,11.417916282048695,3.3505171041639445,-1.6351452589155586
16,31,10.968158381935574,6.157108000900805,-1.7289270308954146
16,32,12.093824707871894,8.177131111804862,-0.9796217037220598
16,37,-2.5751686431704055,8.806996553158847,-1.9657355601216053
16,59,9.213746887007341,7.812019819795524,-1.813776474631682
16,80,-9.65867429482935,5.3074509570718105,-1.9360906992165865
16,84,21.785478011790136,8.51604568148624,-1.0317720600675808
16,87,16.87506739178579,-5.284282193708521,-1.5045201815689864
16,105,-12.830910285236428,0.5129624051949309,-1.9316706367717338
16,106,26.724715278882158,8.335143828729139,-1.1317189357619004
16,107,15.959749937057495,-8.342749834060669,-1.449750006198883
16,108,17.740249633789062,6.555750131607056,-1.659500002861023
17,0,-0.11401598703509835,-0.06469125578717912,-0.6878847104388316
17,15,-10.04099951255636,3.9946294431826925,-1.89535997623229
17,28,14.337753477144824,5.167295440633079,-1.6552646807809763
17,29,-8.70054191915841,5.677727654164968,-1.9225727056208262
17,32,10.930098938939592,8.22086290562094,-0.9845650030795692
17,37,-2.371727905621617,8.896621074419503,-1.9651155370389342
17,40,7.1072847985180045,8.357022886486702,-1.8594785212199323
17,43,-7.636516152626053,7.050274719211745,-1.9465473545051861
17,57,17.354649494565656,-0.008400073188098212,-1.596400551049249
17,59,8.570044338849845,7.906651357866114,-1.8278984231306699
17,61,6.896531020247465,6.790112839501051,-1.7751588412548092
17,63,-16.175002742938712,-2.633180454901641,-1.8845061220437624
17,74,17.75955692499393,3.926000165906962,-1.5942042677096597
17,84,20.540893690715457,8.41609615124062,-1.0495255164234323
17,86,16.331752284630316,0.12353062752598332,-1.6163823683053442
17,106,25.718023921195506,7.9959195737379885,-1.2456959191771817
17,109,-9.995166619618734,5.4251666863759365,-1.9030000170071921
17,110,3.0052499771118164,9.670000076293945,-0.4024999886751175
18,0,-0.14576048561185645,-0.07407639933886888,-0.6963867505071015
18,7,16.61695328539962,-1.6227007343701254,-1.5727718708098684
18,8,-14.268855076708563,-2.858424047170888,-1.8904545979459682
18,15,-10.077868765738494,3.822953282567086,-1.8850061003404295
18,43,-7.529436925049633,7.196183650192341,-1.9444461376995457
18,68,18.030434232878402,-8.83073810966878,-1.4426410493233846
18,72,-16.719287346282346,1.993816836367572,-1.9651594341681669
18,73,-3.7163706204564138,8.757924838891789,-1.9695005596299993
18,75,-9.320212433590944,4.192087168856809,-1.8612668959330994
18,82,-8.265806123119255,7.449953016201229,-1.9569949267792721
18,84,19.277206998514856,8.523732038613721,-1.0582483985155446
18,102,-12.421096675927338,2.060563536708769,-1.8930959662867939
18,106,24.64805229838512,8.268692482150934,-1.3345328995905217
18,110,1.804015834670948,9.709024904995998,-0.4283539783963339
18,111,-11.132333278656006,6.852499961853027,-1.9589999914169312
18,112,29.627999305725098,7.770500183105469,-1.3445000350475311
19,0,-0.08796209009766628,-0.08020681019608734,-0.6963883055348896
19,7,16.29331172673566,-1.7941800976331497,-1.5702021718743282
19,8,-14.0227931620636,-2.617797094036442,-1.8844023552031883
19,16,9.535579198787506,4.138015416883616,-1.6532474374687642
19,29,-8.333722430143672,6.118433295631987,-1.9198166614253278
19,30,11.474521081402884,3.562345582438315,-1.6375972060208361
19,31,12.26750774970825,6.455140689778958,-1.7203442007652776
19,38,11.449242520156373,6.982849761719612,-1.7356636995085228
19,55,13.587237865934727,3.9728787457712897,-1.6162570089419517
19,68,18.084318697257576,-8.738542062767559,-1.4598214857130014
19,73,-4.114489779327043,8.910308656967509,-1.9681907214164134
19,80,-8.836024803324806,6.105603378886753,-1.932365444778532
19,81,14.07180634308146,0.7835929685979344,-1.6096730287496768
19,82,-8.715570376918816,7.341146254918311,-1.9530817761803807
19,84,17.967142226502077,8.626361580877207,-1.0525834562207632
19,85,23.08631170224741,8.626450485644199,-1.2090838335454832
19,91,-11.442397089816676,2.8917576423213904,-1.8762899731874993
19,107,16.671444087645764,-8.917627947163123,-1.4676605021771059
19,111,-9.971018433164005,7.263236679372876,-1.961601654417279
19,112,28.49237613919768,7.995868731684245,-1.1923030112093103
19,113,-12.19100022315979,3.353250026702881,-1.8824999729792276
20,0,0.004529089064249106,-0.062395452727102146,-0.6898584384341586
20,7,16.723708473117966,-1.4248169722006554,-1.5735525321210122
20,8,-14.071153694130093,-2.282463854243578,-1.8768772365435857
20,15,-10.189366595768131,3.63056132774711,-1.8761418590204035
20,17,10.421680102555733,2.8616769807733986,-1.6100514659248533
20,29,-8.241169555386982,6.0306866787637725,-1.9202588683123365
20,36,11.618876855516039,2.1953900255467387,-1.6263368317031677
